F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,class_
27.06133,0.09398008,24.82504,26.86436,29.08622,4.261185,60.32358,98.00835,32.60933,29.59652,0.3040544,0.3138057,0.2182894,0.2913355,0.3864924,0.1682031,2.688711,1.440145,2.275555,1.335332,0.02948503,1.062396,1.100469,0.7435774,4.88543,0.6285393,4.195712,1.410781,21.37793,0.4463832,590.3394,0.2783185,1521.611,0.1274955,-100.7358,-0.9396198,1512.721,0.1317624,-103.4151,-0.8819903,2466.698,0.08144275,-106.594,-0.8264406,-10.20852,-0.7751046,21.51362,0.3624669,0.05661537,0.3335425,-0.006725584,-2.458625,-7.555195,16.40338,0.04864565,-0.00190833,4.045927,2.467105,0.1982222,0.1412844,0.1866667,0.1393955,0
28.56092,0.1156077,25.57442,28.14398,31.88212,6.307705,143.82,200.8803,27.20422,9.185245,0.5373701,0.4905582,0.2964765,0.5140016,0.779619,0.4831425,7.129401,4.398672,5.206558,3.548687,0.03113046,1.171947,1.044878,0.8357518,6.568951,0.3895732,4.095935,1.800503,25.12368,0.2666366,540.1227,0.3535717,1422.038,0.1306067,-57.95581,-1.459148,1474.901,0.1639461,-64.36602,-1.239399,2418.831,0.08883635,-70.25828,-1.082164,-14.83723,-0.3597794,24.72211,0.2455431,0.04871101,0.4514711,-0.01824361,-1.073291,-6.612279,12.62759,0.02364944,-0.000975265,4.407295,2.453988,0.28625,0.2475347,0.10125,0.1025838,0
27.12054,0.1613293,24.32391,26.47548,28.99881,4.6749,125.7778,156.9156,72.88362,147.913,0.4349073,0.595556,0.2240077,0.3596915,0.6369082,0.4129006,6.296853,3.247148,5.188626,3.837216,0.03328658,0.9800202,1.40259,0.808598,4.015594,0.647183,3.283435,1.982223,17.51274,0.5232112,631.7316,0.351008,1468.413,0.1723413,-96.61053,-0.9624966,1558.834,0.1470904,-97.58679,-0.9172934,2483.458,0.07826064,-98.91025,-0.8908668,-8.924841,-0.8195356,16.87343,0.4749337,0.04896526,0.483062,-0.01443569,-1.386301,-1.737175,8.247217,0.03542016,-0.000850694,4.730106,4.129464,0.1194595,0.080268,0.1066197,0.08994433,0
24.76969,0.1000538,23.16068,24.38399,25.75602,2.595343,73.13007,49.10111,20.03841,17.02712,0.4855857,0.4277563,0.3082216,0.4604692,0.6429078,0.3346862,5.068151,2.46169,4.659,2.002759,0.03353669,1.235897,1.205894,0.8475235,4.362742,0.4920577,3.029781,1.56398,30.90038,0.1945917,629.9717,0.2278379,1428.202,0.1297478,-98.7862,-0.9385436,1560.362,0.1262326,-105.3128,-0.8156335,2542.158,0.08192577,-110.3889,-0.7359349,-17.80529,-0.3353201,28.89151,0.2085741,0.01171885,1.46192,-0.02488848,-0.4545068,-11.82551,19.75546,-0.004610289,-0.01569974,5.063292,3.076923,0.1608333,0.1044396,0.1323077,0.06646616,0
25.27627,0.1401697,23.16593,24.30301,26.24372,3.077791,275.1801,323.9278,59.87527,71.48226,0.5895851,0.586913,0.2662482,0.523244,0.8742706,0.6080225,7.754179,4.536992,6.121706,3.047366,0.03566312,1.4452,1.612214,0.7507328,3.606713,0.646962,3.795113,1.355134,18.68445,0.3657839,560.5624,0.3170944,1540.223,0.2129107,-84.40874,-1.167834,1481.653,0.1193208,-88.47698,-1.061089,2416.228,0.0623846,-90.84324,-1.009633,-12.27711,-0.3748571,21.14384,0.265982,0.06606054,0.2663786,-0.01806328,-0.6353188,-8.260036,17.04904,0.06432582,-0.006450233,4.347826,3.109815,0.17125,0.176896,0.1348387,0.1291378,0
29.83047,0.04980332,28.72973,30.17338,30.85651,2.126778,93.08636,105.7729,12.40162,6.178339,1.063872,0.5680631,0.5253651,0.8821954,1.511839,0.9864739,16.05901,10.25564,13.66257,8.768008,0.01431546,1.018681,1.253685,0.6285918,4.219126,0.5558891,3.140649,2.060214,10.76235,0.6487532,646.3593,0.3249485,1442.064,0.1858585,-84.37602,-1.072651,1550.87,0.126075,-82.78827,-1.074961,2500.281,0.07107731,-85.51038,-1.013845,-5.188235,-0.9561075,12.89388,0.4214942,0.02805096,0.6041367,-0.01294094,-1.094723,-6.696162,12.87192,0.0145116,-0.01906202,5.084746,3.433476,0.168125,0.1670037,0.1106667,0.1056072,0
29.25787,0.08728202,27.40699,29.20037,30.95296,3.545977,94.35453,132.846,16.62042,6.337219,0.3398986,0.4861037,0.2010229,0.3047717,0.4546998,0.2536769,4.15686,3.68768,3.398713,2.171091,0.02210285,0.9049371,1.131361,0.6966412,6.971722,0.342557,5.012819,1.617496,30.79075,0.2110039,575.8742,0.25679,1522.17,0.1600562,-53.84136,-1.499838,1517.005,0.1141561,-65.56503,-1.112074,2451.073,0.09229269,-72.69775,-0.949293,-19.07336,-0.2675979,32.34315,0.1742658,0.03032152,0.6123551,-0.01849939,-0.6438887,-10.17211,18.94577,0.01530128,-0.004587609,4.397706,1.937985,0.382,0.2297303,0.114,0.1065082,0
32.91063,0.08737419,30.50637,32.73838,34.79676,4.29039,138.4189,255.7437,27.18464,9.053885,0.2367859,0.6661929,0.09607667,0.1877764,0.3612513,0.2651746,2.892279,1.391609,2.928478,1.434461,0.03300128,1.554587,1.075844,0.7914856,7.934342,0.3584344,6.298909,1.473419,26.63402,0.3418197,542.2524,0.2951745,1477.943,0.1206223,-87.87929,-1.049468,1497.924,0.1563559,-90.70908,-0.9476197,2454.478,0.09481782,-96.05781,-0.8490183,-16.46242,-0.4197123,29.13539,0.2719397,0.03722406,0.5796858,-0.01627402,-0.9296004,-12.6079,22.01025,-0.001599765,0.003166609,3.333333,2.481752,0.2329412,0.1993745,0.168,0.1610466,0
32.22733,0.116472,30.46079,31.05667,33.38206,2.921272,553.3708,762.0125,64.23219,63.00071,0.3832976,0.4193167,0.2341877,0.3456908,0.5159133,0.2817256,3.357601,1.638879,3.131369,1.739855,0.02422825,1.355862,1.116174,0.6745828,5.733058,0.4778439,3.164986,2.38695,12.20389,0.5986091,709.1865,0.3393189,1408.244,0.1906378,-54.14112,-1.510444,1675.035,0.1370165,-55.14849,-1.380816,2531.314,0.07390543,-53.21019,-1.453122,-6.73271,-0.5904973,12.41211,0.471094,0.07852202,0.2284497,-0.01317132,-0.9189099,-2.470819,8.303481,0.06195869,-0.003392638,3.869654,3.08642,0.2366666,0.1633673,0.09,0.05274294,0
23.38547,0.1126473,21.66545,23.01248,24.84745,3.182003,116.0449,177.7584,45.96262,105.061,0.4016872,0.4798626,0.2278014,0.3745349,0.5573782,0.3295768,4.833983,2.773499,4.126211,2.677553,0.03368976,1.002515,1.401127,0.8697921,4.378078,0.4725264,6.666313,0.7509704,27.45454,0.3006264,517.3573,0.2818288,1392.779,0.1459937,-83.60353,-1.080947,1509.202,0.1458109,-91.86057,-0.9077384,2446.498,0.07552212,-93.7662,-0.8710704,-17.62964,-0.391624,24.78828,0.3115337,0.02447132,0.9096578,-0.02205299,-0.6543083,-4.055778,9.978826,0.0300418,-0.0018018,4.600977,3.266639,0.1745,0.1438046,0.1201351,0.1040334,0
23.9325,0.02826391,23.30271,24.04169,24.46329,1.160582,30.77973,45.49097,13.2732,10.95181,0.4373842,0.3976311,0.2734548,0.3976175,0.6098383,0.3363835,4.016664,2.032689,3.747463,2.299671,0.02212946,0.7862513,1.428923,0.6461713,3.824583,0.3761005,5.105454,0.6127785,24.91667,0.2973783,549.6551,0.2563268,1470.077,0.1186896,-80.42937,-1.142644,1486.236,0.1242195,-86.25219,-1.011535,2426.088,0.05527662,-90.48482,-0.9294833,-15.28848,-0.3092336,24.27985,0.2776529,0.01116351,1.578161,-0.02352262,-0.4520918,-13.41831,22.34159,-0.01158902,-0.0130796,4.761905,2.204409,0.2690909,0.1292956,0.15,0.1181807,0
34.96526,0.04052963,33.9936,35.19748,35.96693,1.973324,55.02308,59.40919,8.528557,4.700291,0.6426588,0.5654606,0.2698467,0.5572858,1.050825,0.7809783,6.869734,3.718885,5.428346,4.002734,0.01750759,1.32919,0.9076254,0.7774819,7.744464,0.3513389,1.261628,5.348126,12.03143,0.5955128,687.9579,0.3007099,1517.157,0.1646538,-91.3213,-1.043928,1576.081,0.1135422,-89.18003,-1.031543,2416.904,0.05541296,-91.3771,-0.9870717,-6.494712,-0.6401941,14.90468,0.3869143,0.06816216,0.2645942,-0.009124998,-1.424678,-3.341883,10.51505,0.05529725,0.001778118,3.258656,1.85567,0.3033333,0.1706849,0.2155555,0.2344313,0
32.66504,0.1192309,30.14512,32.7478,35.0265,4.881374,54.76449,72.91071,178.83,168.611,0.4819145,0.5907022,0.207287,0.4214878,0.7287937,0.5215067,5.818056,4.530709,5.804662,4.695186,0.02668916,1.445634,1.179768,0.9876765,7.556464,0.4434495,5.056941,2.142495,22.18015,0.5912516,663.0098,0.3295815,1502.576,0.1751219,-67.63441,-1.355552,1574.681,0.160116,-70.46228,-1.199615,2567.38,0.08785939,-73.63194,-1.118599,-13.55973,-0.57465,23.00413,0.433184,0.082795,0.2362278,-0.02117519,-0.8293746,-5.427362,13.02695,0.06403734,-0.003482878,3.914591,2.333932,0.2846154,0.2768953,0.1238461,0.09344175,0
29.35529,0.1339194,26.4623,28.35779,31.85217,5.389872,242.9659,351.1081,125.6911,168.989,0.9867828,0.5629284,0.4562839,0.9119463,1.659793,1.203509,12.05987,6.451875,5.991301,2.982599,0.04536971,1.724811,0.9607716,1.034118,5.283936,0.5498089,2.543841,4.719255,18.8203,0.7073818,733.2728,0.265883,1486.565,0.174669,-72.31892,-1.28489,1607.304,0.1231642,-75.77568,-1.170965,2512.201,0.05315974,-79.17316,-1.092172,-12.65693,-0.4348505,22.38939,0.3483028,0.05472857,0.4033834,-0.0204429,-0.5611228,-10.27858,17.45402,0.03314068,-0.01339755,3.392569,2.622951,0.23625,0.2705059,0.1414286,0.131413,0
30.89663,0.08893192,28.35832,30.55809,33.88512,5.526802,33.31222,30.94932,30.13939,38.64572,1.326124,0.3858888,0.8321955,1.312674,1.792031,0.9598358,13.42651,6.454087,11.90235,5.196549,0.02954912,1.168013,1.406653,0.6614927,5.607422,0.4214336,4.318478,2.082843,20.67074,0.3316799,685.0899,0.3385917,1485.433,0.197646,-72.65896,-1.194703,1588.07,0.1374461,-73.47805,-1.112561,2528.104,0.06213024,-75.44376,-1.062973,-11.23037,-0.3999063,19.12591,0.2798896,0.05986332,0.3567894,-0.01614951,-0.8012803,-7.418505,13.43278,0.04451512,-0.01234125,5.683564,3.738318,0.17125,0.149675,0.0895,0.08645663,0
27.50441,0.1474999,24.61433,25.93246,32.23481,7.620472,25.31831,7.918567,35.03343,10.11282,1.561298,0.3195404,1.121421,1.438839,1.907244,0.7858225,11.37435,5.919497,8.65975,4.884168,0.02076651,0.8826234,1.381806,0.5603304,3.742899,0.5384126,-0.6233587,-8.721827,17.87227,0.4835758,671.6888,0.3128659,1636.585,0.1328031,-138.5899,-0.6250778,1580.758,0.1140576,-137.9507,-0.6205935,2457.008,0.05931073,-139.9452,-0.5913683,-10.59723,-0.4681161,20.13964,0.2458838,0.02755072,0.6392655,-0.01741339,-0.4321119,-12.17143,20.69517,0.01903428,-0.01884996,4.901961,3.225807,0.09,0.05697503,0.1984615,0.2619115,0
23.24363,0.04623664,22.58261,22.99018,23.68263,1.100018,160.0277,135.8907,12.96473,8.294587,0.3072324,0.4771534,0.1764926,0.2908092,0.4246088,0.2481162,4.486947,2.131024,3.115529,1.484692,0.02369627,1.023125,1.679309,0.8803627,4.53555,0.3817471,8.310779,0.4609389,25.23191,0.3632002,583.0621,0.2635294,1447.917,0.09815803,-96.32355,-0.9328872,1498.903,0.140073,-101.4152,-0.8433242,2442.217,0.1012659,-105.7322,-0.7725515,-14.87664,-0.3933864,26.80343,0.3004698,0.01888516,0.9351687,-0.01963096,-0.7827803,-9.719705,17.5972,0.005405785,-0.001688993,5.464481,3.860294,0.1304762,0.08643612,0.1031818,0.07394018,0
25.61057,0.1913445,22.76872,23.39152,27.90372,5.135006,209.277,159.0413,77.80105,58.58276,0.7605111,0.2943771,0.5592145,0.7337778,0.9551872,0.3959727,4.331189,1.850795,3.083613,2.310748,0.07440189,1.565291,1.71925,0.6879019,1.978167,0.941883,3.066751,2.574724,18.60171,0.2482267,728.5273,0.2144735,1511.874,0.1599935,-112.6205,-0.875701,1606.665,0.09872872,-116.0509,-0.8118041,2504.996,0.05394173,-118.0083,-0.7791922,-10.69726,-0.4252942,20.00375,0.2240139,0.07266045,0.193412,-0.02435,-0.5770856,-7.249915,14.14226,0.08573441,-0.01537184,4.215456,3.317536,0.1171429,0.1558584,0.1526667,0.1163596,0
25.67694,0.1092708,23.47527,25.0201,27.35415,3.87888,375.8107,415.0623,36.20275,55.37083,1.296639,0.7039779,0.4456412,1.029888,2.140309,1.694668,16.08038,7.508139,13.20497,10.44513,0.0220704,1.245176,1.324035,1.056972,5.305791,0.4356788,2.149432,2.208217,19.45798,0.4427269,566.7003,0.3317269,1441.538,0.1223579,-92.68822,-1.02755,1491.198,0.1500527,-97.76084,-0.926439,2420.101,0.07525755,-101.1705,-0.8655347,-12.69637,-0.4610595,21.94935,0.3167109,0.02171166,0.8140628,-0.02955589,-0.4707719,-10.72724,18.67517,0.007637748,-0.01614783,3.877221,2.76873,0.1858824,0.1968594,0.1552941,0.1617593,0
29.56363,0.1190161,27.17269,30.10182,31.72838,4.555689,49.7169,25.46202,29.2846,38.8773,1.575142,0.3987746,0.9305655,1.496657,2.16859,1.238025,18.46042,10.94919,17.14784,8.867788,0.0336719,1.114693,1.349666,1.072716,6.245509,0.3919903,4.17987,2.063594,23.35679,0.2321994,601.533,0.3341253,1438.496,0.2051791,-72.17427,-1.191332,1532.632,0.1372876,-79.94228,-1.001813,2477.914,0.05866836,-82.56696,-0.9459799,-14.05773,-0.3562614,22.38809,0.2652489,0.02291986,0.9273495,-0.02267074,-0.7231781,-5.550899,12.76083,-0.01313806,-0.00172196,6.329114,3.084833,0.2075,0.110463,0.1063636,0.07462302,0
26.45568,0.1099719,24.26656,25.51983,28.40974,4.143177,220.328,227.8203,32.81531,21.85015,1.31484,0.4104716,0.7550553,1.33299,1.800687,1.045632,13.88307,7.516762,13.81937,6.665142,0.03576872,1.240252,1.518615,0.7401706,4.441363,0.5007108,2.711328,1.735475,21.57424,0.3220686,551.2806,0.2469133,1478.592,0.1125037,-76.26628,-1.216845,1522.544,0.1052911,-83.06432,-1.050527,2433.922,0.08081786,-86.72805,-0.9748963,-12.93673,-0.3233416,23.32488,0.3167363,0.04078685,0.4349735,-0.02556496,-0.3874161,-8.966139,15.63965,0.0248017,-0.01842254,6.189555,2.734375,0.2178572,0.1875854,0.1186667,0.08237045,0
29.47271,0.07865538,27.51849,29.60771,31.40253,3.884039,81.2235,118.3366,32.39216,27.08775,1.516406,0.5468955,0.7107105,1.447835,2.2004,1.48969,20.64627,8.967246,12.86873,9.291006,0.0328526,1.06424,1.037913,0.8707129,6.476795,0.371835,4.496329,1.735522,26.81134,0.3120173,569.35,0.2495256,1473.213,0.1300144,-63.0645,-1.347219,1535.629,0.1337396,-70.9792,-1.11504,2487.014,0.07161682,-77.03724,-0.9764094,-17.20459,-0.3184822,28.66656,0.241602,0.01997625,1.053344,-0.03266781,-0.3745537,-10.92711,19.9105,-0.01253467,-0.009939224,4.694168,2.295552,0.300625,0.2221337,0.1314286,0.1677522,0
19.00538,0.239179,17.62901,18.11104,19.55736,1.928352,44.16425,26.6205,29.12232,0,0.7043422,0.3478931,0.4955635,0.7009931,0.9130197,0.4174562,9.715261,5.774787,6.587685,4.687745,0.02218812,0.6079013,0.9080494,0.5849978,2.805797,0.4386666,9.235013,0.7093527,26.93171,0.323952,557.6641,0.284129,1464.421,0.1093906,-125.8618,-0.6912704,1500.334,0.1319237,-129.9833,-0.6282288,2416.246,0.07071893,-131.4681,-0.6080959,-18.00191,-0.3360226,25.92194,0.2561537,-0.01583796,-1.200446,-0.02463499,-0.4309704,-4.793631,12.98255,-0.00578461,-0.002241339,5.773196,3.333333,0.109375,0.1185574,0.169375,0.1532754,0
28.76223,0.1088042,26.05371,28.88147,31.94467,5.890966,288.7187,417.0289,36.44059,15.68221,1.607372,0.4547108,0.9086373,1.543436,2.221336,1.312698,13.55729,8.390245,16.33489,9.460847,0.03173782,1.15521,1.004878,0.9609833,6.321577,0.4057696,4.970294,1.316711,22.10303,0.2804056,542.283,0.2652051,1411.537,0.1012443,-91.85854,-0.9935433,1517.805,0.1154427,-97.71629,-0.8701838,2404.497,0.06008246,-99.02453,-0.8465872,-14.24549,-0.3764798,20.29403,0.2915806,0.01868675,0.8505427,-0.02641039,-0.4571279,-3.971704,10.0609,-0.001976282,-0.00215092,4.578313,2.926829,0.185,0.1696811,0.1481818,0.1617416,0
37.79484,0.0575407,36.47427,37.40435,39.87949,3.40522,139.7474,252.9218,46.64266,74.0749,1.357358,0.4293141,0.7406307,1.358512,1.987181,1.24655,16.23885,8.630558,12.70483,6.427049,0.02327264,1.078665,1.053992,0.8783758,8.440237,0.3916492,6.157933,1.531665,19.74499,0.4648496,745.4658,0.1742398,1403.029,0.1436975,-81.39059,-1.129688,1719.634,0.1091599,-83.89732,-1.0203,2588.277,0.06292349,-85.11083,-0.9932962,-12.03235,-0.4972599,18.61642,0.384037,0.05203643,0.3825025,-0.03408184,-0.3173467,-11.34782,18.4886,0.0333924,-0.02239319,5.436574,3.654485,0.1604545,0.115502,0.09318182,0.06167262,0
31.63412,0.05666729,30.13941,31.6997,32.97031,2.830894,60.26704,56.40855,26.14195,16.63532,0.5336666,0.5622627,0.257789,0.4701245,0.7920799,0.5342909,7.834456,3.666922,6.837213,3.707113,0.0270446,1.102357,1.473045,0.7050602,5.464324,0.3861003,-2.433668,-3.04272,14.04664,0.5814254,612.5706,0.3025384,1485.758,0.1449392,-102.2744,-0.89561,1552.471,0.1118467,-104.2149,-0.8434072,2520.422,0.06620418,-106.6309,-0.8029385,-8.636722,-0.5618429,15.79933,0.4036864,0.03552759,0.5071537,-0.01979203,-0.6273085,-9.616308,17.32714,0.0152617,-0.005397801,4.972376,3.538175,0.1363158,0.07183391,0.1263158,0.1309564,0
22.31281,0.03080891,21.78176,22.29183,22.85926,1.077499,78.08763,137.5385,17.02156,7.531301,0.6294965,0.2825557,0.4713259,0.6190066,0.799698,0.3283721,4.221271,1.742553,2.950302,1.817158,0.02466918,0.6695047,1.423206,0.8018671,3.279837,0.4081549,0.676433,6.250111,23.30375,0.2283471,546.8687,0.2390502,1464.042,0.1113142,-83.52863,-1.0636,1478.535,0.1104617,-91.7095,-0.9005753,2434.854,0.06112741,-96.36707,-0.8196578,-17.81104,-0.2284178,29.02166,0.1388813,-0.006939919,-2.536664,-0.02164924,-0.4304001,-10.61666,18.52002,-0.01425827,-0.01227262,5,2.528736,0.2327273,0.1802065,0.1409091,0.1703715,0
29.25424,0.05424015,28.32933,29.44743,30.63999,2.310654,83.46717,81.41279,19.91255,14.41535,0.5188393,0.5757731,0.2607035,0.435976,0.7782887,0.5175852,7.534485,4.193663,7.428368,4.215418,0.03512005,1.115147,1.78727,0.783967,5.123435,0.6278478,-0.6756168,-10.66703,26.90628,0.3069814,624.0502,0.2708291,1564.226,0.1280388,-96.91908,-0.9961793,1488.602,0.1159556,-101.2688,-0.8999009,2495.383,0.07187451,-107.9012,-0.7871256,-13.86477,-0.3714163,27.99539,0.2428428,0.06702643,0.2109087,-0.02030266,-0.5955679,-7.498666,19.10182,0.05852827,-0.007443256,4.58891,2.895753,0.1693333,0.1114431,0.145625,0.1535809,0
37.38435,0.1888129,34.15682,35.61163,36.58291,2.426094,100.0286,23.03385,54.28619,69.81954,0.231617,0.3923209,0.1517931,0.2058017,0.3077846,0.1559915,1.876786,1.119032,1.380453,0.5981768,0.03377204,1.389576,1.423829,0.564356,3.88574,0.6140493,3.800031,3.136937,5.786553,1.902733,855.5541,0.1829163,1297.444,0.1702445,-124.1725,-0.7250999,1718.547,0.09102834,-116.8918,-0.7985799,2596.325,0.0596007,-119.6771,-0.7417842,3.398312,2.014933,10.95703,0.4364595,0.05753507,0.2403556,0.02019494,0.5997803,1.516256,5.922318,0.04663216,0.01222129,3.921569,3.473946,0.1121429,0.08528762,0.1446667,0.1195473,0
35.91159,0.1755137,36.10937,38.43534,39.57318,3.463806,173.7394,79.79638,-11.55025,33.89843,1.945675,0.4179681,1.233889,1.639278,2.834367,1.600478,17.83982,10.44843,16.24565,12.20718,0.02454254,1.44619,1.075064,0.7498886,6.247117,0.5317264,0.7277597,19.94881,14.20581,0.8578148,610.9019,0.1970019,1465.556,0.09824093,-118.8356,-0.7812572,1573.605,0.08983131,-117.0758,-0.7749681,2497.219,0.05847206,-120.0007,-0.7287422,-8.764597,-0.6313378,18.2843,0.3936847,0.001133877,17.45491,-0.02906309,-0.5251372,-10.62868,18.06957,-0.0239198,-0.02409185,3.087886,3.125,0.1292308,0.1086605,0.1841667,0.1499143,1
39.96725,0.09475925,37.66229,39.66296,41.71162,4.049332,86.95972,90.67291,97.11579,98.41579,1.529057,0.5474196,0.6854859,1.555126,2.181827,1.496341,17.413,8.684832,23.354,10.88186,0.03329025,1.595164,1.007282,0.6775821,7.181489,0.5054675,6.072247,1.971023,9.64533,1.146729,767.4587,0.2080604,1352.248,0.1819348,-44.71162,-1.721742,1728.906,0.1022537,-49.42514,-1.3736,2627.234,0.05129806,-44.50926,-1.57555,-7.118738,-0.9470987,13.17536,0.6596172,0.04981354,0.4491451,-0.02715826,-0.464693,-7.793177,14.35379,0.04087222,-0.01755935,4.793029,3.090508,0.2521428,0.2514864,0.05461538,0.03249032,1
37.15461,0.06566866,36.20341,37.71492,38.22584,2.022423,42.21558,19.85354,93.99165,145.07,1.189106,0.3876493,0.7796671,1.082972,1.636964,0.8572971,10.10649,4.671165,7.990759,4.584779,0.02271539,1.834095,0.9313222,0.4794916,6.491343,0.409959,7.061138,1.760733,15.36971,0.62661,694.2563,0.2331975,1446.254,0.1208467,-82.59036,-1.123214,1611.483,0.1032364,-80.82388,-1.05873,2540.517,0.06698387,-81.14318,-1.049813,-7.506716,-0.5684039,13.91879,0.4010213,0.03379735,0.698352,-0.02311349,-0.4586344,-6.2126,12.05124,0.0108907,-0.01772443,4.275535,3.365385,0.1792857,0.1324205,0.09785714,0.0624704,1
35.09164,0.08335082,32.70862,34.91295,37.65273,4.944111,113.1445,164.0882,23.79534,19.80573,0.5558231,0.6014524,0.2389293,0.4986729,0.872897,0.6339678,9.089321,4.434653,8.495138,4.741568,0.02685533,1.655018,1.17819,0.9804851,7.782405,0.4775946,1.723137,4.445161,19.31925,0.5699816,742.8363,0.1793532,1476.935,0.1350606,-77.32812,-1.156932,1655.744,0.111361,-82.22121,-1.017896,2526.909,0.06711742,-85.2895,-0.9538021,-11.62964,-0.5720678,20.12407,0.4296646,0.07938875,0.1968566,-0.02289789,-0.6068895,-1.044395,6.287637,0.05559809,0.00060537,5.446623,3.964758,0.1505556,0.1061169,0.08705882,0.08968997,1
41.52076,0.05789128,39.84521,41.88618,43.66681,3.821598,172.6358,164.1384,47.46289,42.36466,0.3475372,0.3603583,0.2488382,0.3624558,0.4485085,0.1996704,2.801883,1.810108,2.383893,1.293142,0.01077817,1.346659,0.7472325,1.03486,10.54171,0.352344,6.113779,1.537261,16.57385,0.6115158,742.0473,0.2128619,1402.366,0.1675262,-39.63575,-1.752084,1654.969,0.1208878,-39.77365,-1.587273,2583.555,0.06598105,-44.19825,-1.368246,-7.891062,-0.9460264,18.96129,0.3791265,0.03948598,0.7291253,-0.006455245,-2.3961,-12.77344,20.69538,0.005780688,-0.003742521,3.797468,2.564103,0.324,0.2761232,0.06428571,0.03736199,1
39.21063,0.100909,35.97024,38.57749,42.11833,6.148094,130.3609,122.7614,56.48261,49.76536,0.8818751,0.6207985,0.3141585,0.8072822,1.381529,1.067371,11.84103,4.547877,11.063,5.870324,0.02829754,1.50086,1.277355,0.8450382,6.294544,0.6750845,3.589759,3.179195,9.146504,1.268897,796.0901,0.2910804,1482.339,0.1887538,-45.6489,-1.774197,1650.632,0.1162904,-42.97305,-1.711818,2550.139,0.06807177,-42.57859,-1.731558,-2.800365,-1.9214,9.136724,0.6757022,0.07184953,0.2717559,-0.01263965,-1.114762,-6.345893,13.80968,0.06246572,-0.008873583,4.664179,2.259887,0.3466667,0.3007306,0.07583334,0.07983924,1
39.51673,0.07513387,36.22241,40.17018,41.69871,5.476303,95.41919,128.5729,17.79346,7.129961,0.9440318,0.6752058,0.3987944,0.71766,1.416491,1.017697,9.765866,4.705385,9.822495,5.476189,0.02645374,1.721972,0.8611017,0.908058,9.752036,0.3279203,3.771426,2.314169,17.02036,0.5524667,766.5838,0.1497812,1330.568,0.128217,-81.48412,-1.128601,1747.479,0.09519751,-85.55318,-1.005692,2580.416,0.06188971,-87.22048,-0.9718323,-10.89603,-0.5240952,18.11204,0.4845869,0.01896818,0.9503589,-0.02537064,-0.4432062,-8.728018,15.51625,-0.002100197,-0.007725677,3.544776,3.013183,0.195625,0.168262,0.1233333,0.1077445,1
